source-path,source-module,source-operation,target-path,target-module,target-operation,direction
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,lname,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,str,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,volume,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,flow,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim.RouteChoice,s.dist,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,np.zeros,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,volume,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,t_end,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer.MainWindow,action_network_anim_fancy,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,menu_Animation.addAction,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,volume,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,t_start,WRITE
apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,lanes,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,lanes_dict.lanes_dict,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,ymid1,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,x1,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,size,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,int,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,x_remain,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,l.xss.l.xss.l.xss.l.xss,WRITE
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,length,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,len,WRITE
apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,lanes,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,lanes_dict.lanes_dict,WRITE
apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,lanes,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,lanes_dict.lanes_dict,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim.RouteChoice,s.next,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,np.zeros,WRITE
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,ts,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,range,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,o,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,W.get_node,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,x_remain,apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,l.length,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,x_remain,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,l.xss.l.xss.l.xss.l.xss,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,viewer,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,DataFrameViewer,WRITE
apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,lanes,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,int,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim.RouteChoice,s.pred,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,np.zeros,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,d,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,W.get_node,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,filename,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,QFileDialog.getSaveFileName,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,DELTAX,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,l.edie_dx,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,density,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,EdgeItem,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,_,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,QFileDialog.getSaveFileName,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,DELTATE,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,l.edie_dt,WRITE
apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,max_lanes,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,max,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,speed,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,EdgeItem,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,MAXX,apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,l.length,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,lw,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,max,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,MAXT,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim.Link,s.W.TMAX,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,origs,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,origs_new,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim.RouteChoice,s.route_pref,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,np.zeros,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,lw,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,maxlw,WRITE
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,orig_,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,orig,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,dt,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,DELTATE,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,dests,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,dests_new,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,lw,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,minlw,WRITE
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,dest_,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,dest,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,lw,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,minlw,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,dx,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,DELTAX,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,ts,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,np.linspace,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,tn,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,range,WRITE
apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,node.flow_capacity,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,max_lanes,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,c,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,colormaps.colormaps,WRITE
apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,node.number_of_lanes,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,max_lanes,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,os,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,W.rng.choice,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,t,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,MainWindow,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.adj_mat_time,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,np.zeros,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,ly1,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,miny,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,color,apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,QColor,WRITE
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,s.W_sol,apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,W,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,ly2,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,buffer,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,ly2,apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,lypad,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,edie_dt,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,MainWindow,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,ly2,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,miny,WRITE
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,d,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,veh.dest.name,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,label,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,n.id,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,lny,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,flip,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,name,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,name.name,WRITE
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers.SolverDSO_GA,s.func_World,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,func_World,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,label,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,n.name,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,osmid,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,ed.ed,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,dn,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,range,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,label,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,n.name,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,lsy,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,flip,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,pen,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,QPen,WRITE
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,dict_od_to_routes,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,enumerate_k_random_routes,WRITE
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,s.start_time,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,time.time,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,osmid,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,osmid.osmid,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,x1,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,l.start_node.x,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,name,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,str,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,x1,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,l.start_node.y,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,lex,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,maxx,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,lex,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,minx,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,y1,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,l.start_node.x,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,start_percent,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,i,WRITE
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,swap_prob,apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,swap_prob,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,y1,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,l.start_node.y,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,lwx,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,maxx,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,lanes,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,int,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,start_percent,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,num_segments,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,lwx,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,minx,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,x2,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,l.end_node.x,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,end_percent,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,i,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,x2,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,l.end_node.y,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,end_percent,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,num_segments,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,l.k_mat,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,np.zeros,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,c1,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,tuple.tuple,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,y2,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,l.end_node.x,WRITE
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,aspirants,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,random.sample,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,start_point,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,path.pointAtPercent,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,lanes,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,default_number_of_lanes_mortorway,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,y2,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,l.end_node.y,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,maxspeed,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,float,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,t,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,MainWindow,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer.GraphWidget,self.vehicle_list,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,vehicle_list,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,vx,apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,y1,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,lanes,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,default_number_of_lanes_trunk,WRITE
apps/UXsim/uxsim/utils.py,uxsim.utils,filename,apps/UXsim/uxsim/utils.py,uxsim.utils,caller_frame.filename,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,end_point,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,path.pointAtPercent,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,vx,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,y2,WRITE
apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,end_key,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,round,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,vx,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,x2,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,lanes,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,default_number_of_lanes_primary,WRITE
apps/UXsim/uxsim/utils.py,uxsim.utils,lineno,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,caller_frame.lineno,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,t,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,t,WRITE
apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,end_key,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,round,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,c2,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,tuple.tuple,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,l.q_mat,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,np.zeros,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,name,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,node_data,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,vx,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,x1,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,lanes,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,default_number_of_lanes_others,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,t,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,MainWindow,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,segment_path,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,QPainterPath,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,lanes,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,default_number_of_lanes_secondary,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,x,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,node_data,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,vy,apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,y1,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,vy,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,y2,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,y,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,node_data,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,lanes,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,default_number_of_lanes_residential,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,vy,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,x2,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,self.curve_direction,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,direction,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,Node,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,node_data,WRITE
apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,node_id_map,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,node_counter,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,vy,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,x1,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,lanes,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,default_number_of_lanes_tertiary,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,l.v_mat,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,np.zeros,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,node,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,NodeItem,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,vx,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,vx,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,lanes,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,default_number_of_lanes_others,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,center_point,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,path.pointAtPercent,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,vx,apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,vy,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,self.show_names,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,MainWindow,WRITE
